@relation delta_ail
@attribute RollRate real [-0.0208, 0.0177]
@attribute PitchRate real [-0.0077, 0.0108]
@attribute currPitch real [-0.0060, 0.041]
@attribute currRoll real [-0.05, 0.051]
@attribute diffRollRate real [-0.0015, 8.2E-4]
@attribute Sa real [-0.0021, 0.0022]
@inputs RollRate, PitchRate, currPitch, currRoll, diffRollRate
@outputs Sa
@data
0.0065, -0.0017, 0.0020, -0.01, 5.9E-4, -7.0E-4
-0.0057, 0.0028, 0.012, -0.017, -4.0E-5, 2.0E-4
-0.0079, 0.0, 0.017, 0.0070, -4.1E-4, 7.0E-4
0.0039, 0.0027, 0.017, 0.018, -1.9E-4, -1.0E-4
-0.0089, 0.0024, 0.015, 0.0060, -2.3E-4, 5.0E-4
0.0082, 0.0041, 0.016, 0.011, -2.0E-4, -4.0E-4
0.0153, 0.0013, 0.0070, 0.0070, 1.3E-4, -4.0E-4
-0.0127, 0.0056, 0.01, 0.0010, -4.0E-4, 0.0011
0.0047, 0.0022, 0.016, 0.029, -3.3E-4, -1.0E-4
-0.0046, -9.0E-4, 0.037, -0.034, 2.4E-4, 2.0E-4
0.0092, 0.0, 0.029, -0.023, 2.2E-4, -4.0E-4
-0.0081, 6.0E-4, 0.015, 0.0060, -2.5E-4, 5.0E-4
0.0058, 0.0024, 0.02, -0.023, 1.3E-4, -3.0E-4
-0.0074, 0.0036, 0.012, -0.014, 6.0E-5, 3.0E-4
0.0092, -0.0030, 0.0070, -0.011, 3.8E-4, -1.0E-4
-0.0045, 0.0022, 0.02, 0.029, -2.5E-4, 1.0E-4
0.0072, -6.0E-4, 0.013, 0.019, 9.0E-5, -3.0E-4
-0.0063, 8.0E-4, 0.0080, 0.0020, -3.4E-4, 5.0E-4
-0.0089, 0.0015, 0.018, 0.01, -3.0E-4, 6.0E-4
-0.0077, 0.0012, 0.01, 0.0020, -8.0E-5, 2.0E-4
-0.0062, 0.0018, 0.011, -0.012, 1.3E-4, 2.0E-4
0.0076, 0.0025, 0.0080, -0.0020, 2.1E-4, -4.0E-4
0.0059, -5.0E-4, 0.0020, 0.0030, 3.5E-4, -3.0E-4
-0.0033, 0.0058, 0.015, 0.011, -2.6E-4, 1.0E-4
0.0069, -5.0E-4, 0.0050, 0.019, 2.0E-5, -2.0E-4
0.0099, 1.0E-4, 0.01, -0.0040, 2.2E-4, -4.0E-4
0.0053, 6.0E-4, 0.0070, 0.014, 7.0E-5, -2.0E-4
-0.0046, 0.0025, 0.0020, 0.0040, -1.5E-4, 2.0E-4
-0.0016, 0.0019, 0.013, -0.01, 2.0E-5, 1.0E-4
-0.0046, 2.0E-4, 0.015, 0.0060, -6.0E-5, 2.0E-4
0.0061, -2.0E-4, 0.01, -0.0050, 6.0E-5, -1.0E-4
0.0063, -3.0E-4, 0.0040, -0.023, 2.7E-4, -2.0E-4
-0.0065, 0.0017, 0.013, 0.014, -1.3E-4, 1.0E-4
0.0035, -8.0E-4, 0.016, -0.0030, -1.0E-5, -1.0E-4
-3.0E-4, 0.0012, 0.0080, -0.01, 2.0E-5, 1.0E-4
-0.0071, 0.0033, 0.01, -0.012, 1.7E-4, 1.0E-4
-0.0072, 0.0021, 0.01, -0.01, -2.1E-4, 7.0E-4
0.0059, 0.0036, 0.0080, -0.022, 3.7E-4, -3.0E-4
-0.0078, 0.0018, 0.012, 0.0030, -2.4E-4, 5.0E-4
0.0061, 9.0E-4, 0.0060, 0.016, -2.9E-4, -2.0E-4
-0.0040, 0.0037, 0.0090, 0.0070, -5.0E-5, 2.0E-4
0.0037, 0.0037, 0.011, -0.0090, 2.5E-4, 1.0E-4
0.0087, 0.0022, 0.016, -0.0070, 2.7E-4, -3.0E-4
0.0090, 0.0025, 0.016, 0.016, -9.0E-5, -1.0E-4
-0.0077, 0.0031, 0.014, 0.0010, -4.0E-5, 2.0E-4
-0.0083, 0.0032, 0.0090, -0.012, 1.5E-4, 3.0E-4
-0.0162, 0.0059, 0.0080, -0.014, 2.0E-4, 2.0E-4
-0.0038, 0.0036, 0.0090, 0.025, -4.4E-4, 3.0E-4
-0.0057, 0.0013, 0.0050, 0.024, -2.2E-4, 1.0E-4
-0.0058, 0.0033, 0.0060, 0.014, -1.3E-4, -1.0E-4
0.0073, 0.0024, 0.014, 0.019, -2.0E-4, -2.0E-4
7.0E-4, 0.0034, 0.0080, 0.0090, -1.5E-4, -2.0E-4
0.0049, 0.0033, 0.027, 0.016, -1.9E-4, -2.0E-4
-0.0078, 0.0010, 0.022, 0.0070, -2.2E-4, 7.0E-4
0.0082, 0.0036, 0.013, -0.019, 3.1E-4, -3.0E-4
-0.0068, 0.0025, 0.015, 0.0060, -2.5E-4, 9.0E-4
-0.0083, -0.0021, 0.014, 0.0040, -1.1E-4, 7.0E-4
-0.0039, 0.0036, 0.0090, 0.022, -0.00106, 1.0E-4
-0.0171, 0.0025, 0.01, 0.0040, -3.4E-4, 0.0012
0.0055, 0.0054, 0.0070, -0.038, 7.1E-4, -4.0E-4
0.0034, 2.0E-4, 0.017, -0.0070, 2.0E-4, -1.0E-4
-0.0074, 0.0027, 0.0050, -0.0020, -1.3E-4, 2.0E-4
-0.0047, 6.0E-4, 0.0050, 0.0040, -8.0E-5, 1.0E-4
0.0043, -0.0019, 0.016, 0.012, 1.4E-4, -4.0E-4
-0.0077, 9.0E-4, 0.0070, -0.0010, -1.3E-4, 2.0E-4
0.0063, 0.0028, 0.014, 0.01, -1.4E-4, 1.0E-4
0.0025, 6.0E-4, 0.0090, 0.01, 8.0E-5, -2.0E-4
-0.0048, 0.0033, 0.011, 0.024, -2.1E-4, 2.0E-4
0.0031, 0.0032, 0.013, 0.011, -2.0E-4, -1.0E-4
0.0038, 0.0010, 0.0090, 0.012, -5.0E-5, -1.0E-4
0.0023, 0.0020, 0.011, 0.011, 1.0E-5, -1.0E-4
0.0050, -1.0E-4, 0.011, -0.0040, 7.0E-5, -2.0E-4
-0.0095, 8.0E-4, 0.018, 0.0080, -3.5E-4, 0.0016
0.0054, 0.0033, 0.021, -0.0090, 2.4E-4, -8.0E-4
-0.0038, 0.0036, 0.024, -0.01, 2.0E-5, 1.0E-4
8.0E-4, 0.0024, 0.012, 0.0090, -6.0E-5, -2.0E-4
0.0045, 0.0046, 0.017, 0.012, -7.0E-5, -2.0E-4
0.0028, 0.0027, 0.01, 0.027, 2.1E-4, -5.0E-4
-0.0037, 0.0040, 0.011, -0.0080, -2.5E-4, 1.0E-4
-0.0025, 0.0024, 0.011, -0.012, -2.2E-4, 3.0E-4
0.0024, 0.0015, 0.0090, 0.01, -1.2E-4, -2.0E-4
-0.0070, 0.0056, 0.0070, 0.0010, -2.5E-4, 5.0E-4
0.0048, -0.0054, 0.0080, -0.01, 3.9E-4, -9.0E-4
-0.0040, 0.0022, 0.0040, 0.0, -4.5E-4, 2.0E-4
0.0020, 0.0045, 0.0050, 0.0090, -7.0E-5, -4.0E-4
0.0035, 0.0031, 0.015, -0.013, 1.0E-4, -1.0E-4
0.0064, -7.0E-4, 0.0050, -0.0080, 2.1E-4, -3.0E-4
-0.0065, -0.0013, 0.011, 0.0070, -1.6E-4, 5.0E-4
0.0083, 0.0023, 0.012, -0.0010, 2.6E-4, -6.0E-4
0.0079, 0.0029, 0.015, 0.0090, 2.0E-5, -1.0E-4
0.0084, -4.0E-4, 0.01, -0.0030, 7.0E-5, -1.0E-4
0.0072, 1.0E-4, 0.0090, 0.018, -9.0E-5, -1.0E-4
-0.0034, 0.0020, 0.016, 0.014, -3.4E-4, 1.0E-4
-0.0040, 0.0016, 0.021, -0.0020, -9.0E-5, -1.0E-4
-0.0080, 0.0021, 0.02, 0.0010, -8.0E-5, 2.0E-4
-0.0062, 0.0033, 0.0020, 0.017, -2.9E-4, 1.0E-4
0.0142, 0.0010, 0.0080, 0.012, -2.4E-4, -2.0E-4
0.0052, 0.0010, 0.0030, -0.0040, 2.2E-4, -1.0E-4
-0.0048, -1.0E-4, 0.01, 0.011, -1.1E-4, -1.0E-4
-6.0E-4, 9.0E-4, 0.034, -0.027, 1.0E-4, 2.0E-4
-0.0045, 0.0010, 0.02, -0.012, -4.0E-5, 2.0E-4
0.0057, 7.0E-4, 0.015, 0.012, 2.0E-5, -2.0E-4
-0.0035, 0.0010, 0.014, -0.012, 9.0E-5, 1.0E-4
0.0067, 0.0032, 0.0070, 0.0, 7.0E-5, -1.0E-4
0.0042, 0.0, 0.0090, 0.014, -6.0E-5, -1.0E-4
0.0039, 7.0E-4, 0.013, -0.012, 2.2E-4, -2.0E-4
-0.0041, 0.0015, 0.014, 0.0030, -3.0E-5, 1.0E-4
-0.0036, -2.0E-4, 0.011, -0.011, 1.0E-5, 2.0E-4
0.0047, 1.0E-4, 0.0050, -0.0070, 1.9E-4, -2.0E-4
0.0059, 0.0013, 0.0060, 0.013, -3.0E-5, -1.0E-4
0.0020, -0.0017, 0.0020, 0.035, 4.0E-5, -1.0E-4
-0.0082, -0.0034, 0.016, 0.021, -8.0E-5, -2.0E-4
-0.0082, -0.0022, -0.0010, 0.0030, -1.5E-4, -1.0E-4
0.0099, -3.0E-4, 0.0040, 0.0010, 0.0, -3.0E-4
-0.0070, 0.0043, 0.012, 0.016, -7.6E-4, 7.0E-4
-0.0066, 0.0022, 0.01, 0.0050, -4.4E-4, 1.0E-4
-6.0E-4, 0.0010, 0.012, -0.01, 2.7E-4, 1.0E-4
-0.0034, 0.0010, 0.013, -0.013, 1.0E-5, 1.0E-4
-0.0081, -0.0018, 0.0080, 0.019, -1.5E-4, 1.0E-4
-0.0064, 0.0021, 0.0010, -0.011, -2.4E-4, 3.0E-4
-0.0042, 0.0015, 0.012, -0.011, -1.2E-4, 4.0E-4
-0.0058, 7.0E-4, 0.012, 0.022, -2.7E-4, 2.0E-4
0.0025, 4.0E-4, 0.0070, 0.027, -2.0E-4, -1.0E-4
-0.0020, -6.0E-4, 0.0070, -0.01, 1.0E-5, 1.0E-4
0.0056, 0.0022, 0.014, 0.018, -9.0E-5, -2.0E-4
0.0043, -1.0E-4, 0.0060, 0.0060, 1.6E-4, -1.0E-4
-0.0051, 9.0E-4, 0.011, 0.022, -1.5E-4, 2.0E-4
-9.0E-4, 1.0E-4, 0.0070, 0.027, -1.3E-4, -2.0E-4
-0.0085, -0.0018, 0.01, 0.0080, -1.0E-5, 2.0E-4
-0.0055, -1.0E-4, 0.018, -0.011, -6.0E-5, 2.0E-4
0.0048, 0.0041, 0.01, 0.014, 6.0E-5, -4.0E-4
-0.0041, 0.0013, 0.013, -0.011, -2.0E-5, 2.0E-4
0.0068, 1.0E-4, 0.0040, -0.025, 2.9E-4, -5.0E-4
-0.0017, 2.0E-4, 0.0060, -0.01, -1.0E-5, 1.0E-4
-0.0046, 0.0012, 0.014, 0.0070, -6.0E-5, 2.0E-4
-0.0070, -0.0025, 0.013, -0.0060, -2.1E-4, 1.0E-4
0.0058, 0.0048, 0.0040, -0.017, 5.0E-5, -3.0E-4
0.0075, -0.0022, 0.01, -0.02, 2.7E-4, -2.0E-4
0.0060, -0.0030, 0.01, -0.036, 4.0E-4, -5.0E-4
-0.0079, 6.0E-4, 0.014, -0.01, 2.3E-4, 1.0E-4
0.0053, 0.0012, 0.0070, -0.0070, -1.0E-5, -1.0E-4
0.0028, -0.0034, 0.0040, -0.0080, 4.2E-4, -4.0E-4
0.0041, 0.0023, 0.0070, 0.01, -7.0E-5, -2.0E-4
-0.0035, -0.0014, 0.0040, -0.012, 8.0E-5, 1.0E-4
-0.0010, 6.0E-4, 0.01, -0.0090, -2.0E-5, 2.0E-4
0.0032, -7.0E-4, 0.0050, -0.0070, 1.2E-4, -3.0E-4
-0.0041, -1.0E-4, 0.01, -0.03, 4.3E-4, 1.0E-4
0.0070, -0.0010, 0.012, 0.012, -5.0E-5, -5.0E-4
-0.0027, 0.0016, 0.0030, -0.011, 4.0E-5, 2.0E-4
0.0049, 0.0019, 0.0050, -0.0080, 1.8E-4, -4.0E-4
-0.0064, 0.0020, 0.019, -0.011, -1.1E-4, 3.0E-4
0.0055, -0.0026, 0.0090, -0.019, 1.7E-4, 1.0E-4
-0.0114, 2.0E-4, 0.014, 0.023, -5.0E-5, 3.0E-4
-0.0039, 8.0E-4, 0.017, 0.0070, -1.8E-4, 6.0E-4
0.0047, -8.0E-4, 0.014, 0.013, 5.0E-5, -4.0E-4
0.0027, 0.0032, 0.0060, -0.0070, -1.2E-4, -2.0E-4
-0.0036, -5.0E-4, 0.014, 0.0070, -9.0E-5, 1.0E-4
7.0E-4, 0.0016, 0.0020, 0.0090, -3.0E-5, -1.0E-4
0.0043, -3.0E-4, 0.0070, 0.015, -1.0E-5, -2.0E-4
-0.0054, 0.0010, 0.0080, 0.0070, -5.0E-5, 1.0E-4
-0.0027, 8.0E-4, 0.0080, -0.01, 1.0E-4, 1.0E-4
0.0075, -0.0016, 0.0040, -0.024, 3.2E-4, -3.0E-4
-0.0090, 0.0019, 0.013, 0.026, -2.4E-4, 3.0E-4
-0.0064, 5.0E-4, 0.015, -0.011, 2.3E-4, 1.0E-4
0.0033, 4.0E-4, 0.011, 0.045, -2.6E-4, -2.0E-4
-0.0077, 7.0E-4, 0.012, -0.01, 1.3E-4, 1.0E-4
0.0063, 1.0E-4, 0.0070, -0.012, 6.0E-5, -1.0E-4
-0.0086, 2.0E-4, 0.0080, -0.012, 1.7E-4, 2.0E-4
0.0012, 0.0, 0.0070, 0.0090, -7.0E-5, -3.0E-4
0.0057, 0.0011, 0.0030, -0.013, 3.2E-4, -1.0E-4
0.0038, 0.0036, 0.011, 0.01, -2.4E-4, -3.0E-4
-0.0048, 5.0E-4, 0.0080, 0.0020, -2.1E-4, 1.0E-4
0.0062, -5.0E-4, 0.0070, -0.022, 2.8E-4, -4.0E-4
-1.0E-4, 0.0, 0.01, 0.028, -1.4E-4, -1.0E-4
-0.0066, 4.0E-4, 0.0070, 0.0060, -1.5E-4, 3.0E-4
0.0051, -0.0010, 0.013, -0.011, 2.0E-4, -1.0E-4
-0.0073, -0.0011, 0.0060, -0.0080, -2.0E-4, 4.0E-4
-0.0047, -5.0E-4, 0.01, -0.01, -9.0E-5, 5.0E-4
0.0048, 0.0052, 0.019, 0.014, -3.6E-4, 1.0E-4
-0.0034, -0.0010, 0.016, 0.015, -2.3E-4, 3.0E-4
-0.0084, 0.0031, 0.012, -0.011, -3.1E-4, 1.0E-4
-0.0039, -0.0012, 0.015, -0.0010, -1.0E-5, 2.0E-4
0.0035, -8.0E-4, 0.0060, -0.0040, 1.2E-4, -1.0E-4
-0.0069, -2.0E-4, 0.011, 0.0080, -2.7E-4, 1.0E-4
-0.0106, -0.0012, 0.015, 0.0090, -4.5E-4, 7.0E-4
0.0092, -7.0E-4, 0.01, -0.0030, 1.5E-4, -2.0E-4
0.0087, 3.0E-4, 0.0090, 0.016, -9.0E-5, -1.0E-4
-0.0068, 0.0013, 0.012, 0.0020, -2.0E-4, 3.0E-4
0.0111, 6.0E-4, 0.0070, -0.0040, 3.0E-4, -4.0E-4
0.0055, -9.0E-4, 0.011, -0.0070, 3.7E-4, -4.0E-4
0.0069, -4.0E-4, 0.0080, -0.0060, 3.4E-4, -3.0E-4
0.0038, -1.0E-4, 0.012, -0.0080, 2.4E-4, -4.0E-4
-0.0085, -2.0E-4, 0.01, -0.011, -2.6E-4, 5.0E-4
0.0065, 9.0E-4, 0.013, -0.024, 3.8E-4, -3.0E-4
0.0070, 0.0014, 0.014, -0.035, 2.7E-4, -1.0E-4
0.0109, -4.0E-4, 0.0080, -0.019, 4.3E-4, -8.0E-4
0.0048, 0.0025, 0.013, 0.012, -4.5E-4, -2.0E-4
0.0068, 0.0029, 0.0, -0.017, 3.1E-4, -2.0E-4
0.0089, 0.0038, 0.01, 0.013, -6.0E-5, -1.0E-4
0.0079, 0.0015, 0.0090, 0.011, 7.0E-5, -8.0E-4
0.0026, 0.0, 0.0090, 0.011, -8.0E-5, -2.0E-4
-0.0089, 0.0036, 0.013, 0.0040, -2.8E-4, 1.0E-4
0.0079, 7.0E-4, 0.0040, -0.0060, 8.0E-5, -2.0E-4
-0.0043, 0.0011, 0.0090, 0.0070, -5.0E-5, 1.0E-4
-0.0122, -0.0021, 0.012, 0.01, -3.5E-4, 4.0E-4
0.0066, 0.0030, 0.017, -0.022, 1.7E-4, -9.0E-4
0.0050, 0.0025, 0.023, 0.01, -7.0E-5, 2.0E-4
0.0045, 2.0E-4, 0.021, 0.017, -3.0E-5, -3.0E-4
-0.0071, 0.0037, 0.016, -0.0090, -4.0E-5, -1.0E-4
-0.0094, 0.0029, 0.02, 0.0, -2.4E-4, 6.0E-4
-0.0069, 0.0, 0.013, 0.04, -1.9E-4, 2.0E-4
-0.0028, 0.0040, 0.019, -0.01, 8.0E-5, 3.0E-4
0.0049, 0.0030, 0.015, -0.0030, 4.0E-5, -3.0E-4
-0.0069, 1.0E-4, 0.011, 0.027, -4.2E-4, 6.0E-4
0.0076, 0.0010, 0.0090, -0.025, 3.4E-4, -6.0E-4
-0.0093, 0.0016, 0.0070, 0.019, -3.7E-4, 3.0E-4
0.0060, 1.0E-4, 0.0040, -0.026, 4.9E-4, -1.0E-4
0.0067, 0.0015, 0.0040, -0.032, 2.4E-4, -2.0E-4
-0.0086, 8.0E-4, 0.012, -0.03, -6.0E-5, 6.0E-4
-0.0036, 0.0025, 0.018, 0.037, -1.1E-4, 1.0E-4
0.0093, 0.0057, 0.0, 0.012, 1.0E-4, -3.0E-4
0.0058, 0.0063, 0.0090, 0.032, -2.5E-4, -1.0E-4
0.0031, -0.0010, 0.015, -0.0060, 3.0E-5, -2.0E-4
-0.0061, 0.0038, 0.019, 0.0020, -7.0E-5, 1.0E-4
-0.0058, 5.0E-4, 0.01, 0.0030, -8.0E-5, 1.0E-4
0.0028, 0.0025, 0.02, 0.0090, -9.0E-5, 1.0E-4
0.0064, 1.0E-4, 0.0050, -0.0020, 7.0E-5, -1.0E-4
0.0059, 7.0E-4, 0.0060, 0.016, -9.0E-5, -2.0E-4
0.0029, -0.0013, 0.0070, -0.0050, 1.1E-4, 1.0E-4
0.0045, 0.0032, 0.0070, -0.02, 6.0E-5, -1.0E-4
-0.0022, -7.0E-4, 0.0040, -0.014, 2.0E-5, 1.0E-4
0.0059, 7.0E-4, 0.012, -0.0030, 1.1E-4, -1.0E-4
-0.0019, 0.0012, 0.012, -0.019, 1.0E-4, 1.0E-4
-0.0079, -3.0E-4, 0.0040, -0.0010, -8.0E-5, 1.0E-4
0.0044, 0.0022, 0.015, -0.025, 1.2E-4, -1.0E-4
0.0067, -0.0016, 0.01, -0.0070, 3.0E-5, -2.0E-4
-0.0026, -0.0013, 0.0090, -0.015, -1.0E-5, 1.0E-4
0.0013, -7.0E-4, 0.0090, 0.01, -7.0E-5, -2.0E-4
0.0038, 2.0E-4, 0.01, 0.011, 2.0E-5, -1.0E-4
-0.0071, -2.0E-4, 0.011, 0.0030, -1.0E-4, 2.0E-4
-0.0040, -4.0E-4, 0.0070, -0.029, 1.2E-4, 2.0E-4
0.0060, -0.0014, 0.0070, 0.015, 0.0, -1.0E-4
-0.0060, 0.0030, 0.012, 0.023, -1.4E-4, 1.0E-4
-0.0015, -0.0024, 0.0080, -0.01, 1.5E-4, 1.0E-4
0.0016, 0.0017, 0.0060, 0.01, 3.0E-5, -3.0E-4
0.0030, -2.0E-4, 0.0070, -0.0070, 5.0E-5, -1.0E-4
-0.0022, 0.0, 0.0080, -0.012, 1.0E-5, 1.0E-4
0.0030, 5.0E-4, 0.0070, -0.0070, 8.0E-5, -1.0E-4
-7.0E-4, 2.0E-4, 0.01, -0.01, 0.0, 1.0E-4
-0.0067, -0.0012, 0.0070, -0.011, 2.1E-4, 1.0E-4
0.0083, 0.0016, 0.0030, 0.0010, 4.0E-5, -2.0E-4
-0.0070, 5.0E-4, 0.018, 0.0030, -1.0E-4, 2.0E-4
0.0039, -0.0014, 0.012, -0.011, 2.0E-4, -1.0E-4
0.0013, 4.0E-4, 0.0030, 0.01, -4.0E-5, -2.0E-4
-0.0046, 0.0016, 0.0070, 0.0060, -1.8E-4, 2.0E-4
0.0072, 2.0E-4, 0.0090, 0.01, -3.0E-5, -2.0E-4
1.0E-4, 7.0E-4, 0.01, 0.027, -2.1E-4, -1.0E-4
0.0062, 1.0E-4, 0.015, -0.0050, 9.0E-5, -1.0E-4
-0.0074, 0.0027, 0.014, -0.03, 9.0E-5, 1.0E-4
0.0060, 3.0E-4, 0.012, -0.0040, 9.0E-5, -1.0E-4
-0.0057, 0.0017, 0.0090, -0.012, 3.0E-5, 1.0E-4
0.0036, 4.0E-4, 0.0040, -0.0080, 1.7E-4, -1.0E-4
0.0015, 0.0019, 0.012, 0.011, -9.0E-5, -2.0E-4
-0.0037, 1.0E-4, 0.012, -0.013, -6.0E-5, 1.0E-4
-0.0039, -2.0E-4, 0.0070, -0.03, 2.0E-4, 1.0E-4
0.0012, -0.0018, 0.0050, 0.01, -9.0E-5, -1.0E-4
-0.0050, 0.0022, 0.015, 0.025, -1.5E-4, 1.0E-4
-0.0041, -0.0016, 0.0080, 0.0050, -6.0E-5, 2.0E-4
0.0053, -9.0E-4, 0.012, 0.013, -6.0E-5, -1.0E-4
0.0062, 0.0025, 0.024, 0.015, -1.7E-4, -2.0E-4
0.0047, 0.0011, 0.012, 0.012, -2.0E-5, -1.0E-4
0.0080, 0.0020, 0.013, -0.01, 1.1E-4, -1.0E-4
-0.0063, 0.0019, 0.015, -0.01, 1.2E-4, 2.0E-4
0.0082, 6.0E-4, 0.0040, -0.04, 3.3E-4, -1.0E-4
0.0115, 0.0030, 0.0020, -0.024, 4.0E-5, -2.0E-4
-0.0070, 0.0066, 0.02, 0.0060, -4.8E-4, 5.0E-4
0.0116, 9.0E-4, 0.0030, 0.0080, 7.0E-5, -3.0E-4
-0.0090, 0.0055, 0.012, 0.029, -4.4E-4, 2.0E-4
0.0051, 5.0E-4, 0.011, -0.043, 4.2E-4, -4.0E-4
-0.0053, -0.0022, 0.0080, 0.032, -1.2E-4, -2.0E-4
-0.0123, 0.0030, 0.011, 0.0030, -1.7E-4, 6.0E-4
0.0073, 0.0030, 0.014, -0.0070, 1.6E-4, -5.0E-4
3.0E-4, 0.0025, 0.012, 0.027, -2.8E-4, -2.0E-4
-0.0051, 0.0031, 0.016, 0.024, -3.4E-4, 4.0E-4
-0.0052, -0.0016, 0.0060, 0.0060, -3.1E-4, 1.0E-4
-0.0016, 4.0E-4, 0.0060, -0.0090, 2.0E-5, 1.0E-4
0.0050, 0.0018, 0.01, -0.0040, 1.5E-4, -2.0E-4
-0.0048, 8.0E-4, 0.0090, 0.016, -1.6E-4, 2.0E-4
0.0023, -5.0E-4, 0.0060, 0.011, -3.0E-5, -4.0E-4
-0.0089, 0.0021, 0.0080, -0.03, 3.1E-4, 1.0E-4
0.0103, -0.0019, 0.0090, -0.024, 2.6E-4, -2.0E-4
-0.0033, -7.0E-4, 0.012, 0.031, -2.6E-4, 1.0E-4
0.0035, 0.0020, 0.0040, 0.013, 7.0E-5, -3.0E-4
-0.0058, -8.0E-4, 0.013, 0.0060, -1.1E-4, 1.0E-4
-0.0045, -0.0060, 0.011, -0.013, 1.1E-4, 2.0E-4
0.0035, 4.0E-4, 0.0090, 0.01, 8.0E-5, -2.0E-4
7.0E-4, 0.0021, 0.011, 0.0090, -3.0E-5, -3.0E-4
0.0032, -2.0E-4, 0.01, -0.0070, 1.1E-4, -3.0E-4
0.0029, -8.0E-4, 0.0070, 0.01, -6.0E-5, -2.0E-4
-0.0035, -5.0E-4, 0.0090, 0.0070, -1.2E-4, 1.0E-4
0.0030, -2.0E-4, 0.0080, -0.0070, 2.3E-4, -3.0E-4
-0.0044, 9.0E-4, 0.011, 0.0070, -2.3E-4, 1.0E-4
0.0037, -6.0E-4, 0.01, -0.0060, 1.1E-4, -2.0E-4
-0.0038, 0.0, 0.0060, 0.0070, -1.2E-4, 1.0E-4
-0.0040, 8.0E-4, 0.0080, -0.0020, -5.0E-5, 1.0E-4
-0.0058, 3.0E-4, 0.011, 0.0070, -2.7E-4, 2.0E-4
-0.0035, 7.0E-4, 0.0070, 0.012, -5.0E-5, -1.0E-4
0.0030, 0.0013, 0.0060, -0.0080, 1.7E-4, -2.0E-4
6.0E-4, 8.0E-4, 0.014, 0.01, -6.0E-5, -1.0E-4
-0.0047, -0.0032, 0.0090, 0.0040, -1.7E-4, 3.0E-4
-0.0047, 0.0012, 0.0080, 0.0050, -7.0E-5, 1.0E-4
0.0038, 0.0023, 0.0070, -0.0080, 1.3E-4, -2.0E-4
0.0033, 0.0024, 0.0090, 0.011, -1.4E-4, -3.0E-4
-0.0060, 0.0, 0.0090, 0.0090, -2.6E-4, 4.0E-4
0.0035, 6.0E-4, 0.0060, -0.0070, 1.4E-4, -2.0E-4
0.0057, 0.0012, 0.013, -0.0090, 2.0E-5, 1.0E-4
-0.0077, -0.0015, 0.01, 0.0090, -1.7E-4, 3.0E-4
-0.0053, -2.0E-4, 0.012, 0.031, -2.3E-4, 1.0E-4
0.0050, 0.0011, 0.014, -0.0050, 1.8E-4, -1.0E-4
-0.0035, 0.0013, 0.02, 0.016, -1.6E-4, 1.0E-4
0.0029, 2.0E-4, 0.013, -0.0070, 1.5E-4, -2.0E-4
0.0044, 0.0017, 0.0080, -0.013, -1.0E-5, 1.0E-4
-0.0044, 8.0E-4, 0.019, 0.0050, -9.0E-5, 1.0E-4
0.0060, 0.0022, 0.0060, 0.014, -9.0E-5, -1.0E-4
0.0078, 0.0029, 0.0090, -0.017, 1.9E-4, -1.0E-4
-0.0065, 0.0016, 0.014, 0.013, -6.0E-5, 1.0E-4
-0.0029, 5.0E-4, 0.0050, -0.033, 1.3E-4, 1.0E-4
0.0054, 4.0E-4, 0.01, 0.018, -8.0E-5, -1.0E-4
0.0052, 0.0012, 0.0060, 0.012, 4.0E-5, -1.0E-4
0.0049, 0.0018, 0.0080, 0.018, -9.0E-5, -1.0E-4
0.0070, 0.0033, 0.0070, 0.01, -3.0E-5, -2.0E-4
0.0051, 7.0E-4, 0.014, -0.011, 1.3E-4, 1.0E-4
0.0066, 9.0E-4, 0.0060, 0.016, -8.0E-5, -1.0E-4
-0.0049, 0.0022, 0.013, 0.021, -2.4E-4, 1.0E-4
-0.0050, -7.0E-4, 0.013, 0.0070, -9.0E-5, 2.0E-4
-0.0108, 2.0E-4, 0.015, 0.0010, -1.0E-5, 3.0E-4
-0.0055, 1.0E-4, 0.014, 0.0070, -1.3E-4, 5.0E-4
0.0112, -0.0026, 0.0050, -0.01, 3.7E-4, -1.0E-4
0.0041, 0.0028, 0.012, -0.02, 3.7E-4, -3.0E-4
0.011, 0.0030, 0.0070, 0.0040, 7.0E-5, -3.0E-4
-0.0058, 0.0017, 0.017, 0.031, -4.3E-4, -1.0E-4
0.0062, -0.0026, 0.012, 0.0010, 4.5E-4, -6.0E-4
0.0139, -5.0E-4, 0.011, 0.02, 1.0E-5, -4.0E-4
-0.0080, 0.0, 0.011, 0.046, -6.9E-4, 6.0E-4
0.0064, 0.0010, 0.0060, -0.0080, 2.2E-4, -4.0E-4
-0.0062, 0.0, 0.0010, 0.0050, -2.4E-4, 3.0E-4
0.0030, 4.0E-4, 0.0010, 0.011, -4.0E-5, -1.0E-4
0.0095, 7.0E-4, 0.015, 0.018, 2.1E-4, -7.0E-4
-0.0129, 0.0015, 0.019, 0.022, -5.8E-4, 0.0012
0.0048, -0.0059, 0.0060, -0.019, 6.4E-4, -4.0E-4
-0.0076, 0.0020, 0.015, 0.0040, -1.8E-4, 4.0E-4
-0.0052, 0.0011, 0.017, 0.011, -2.8E-4, 1.0E-4
-0.0111, 0.0010, 0.012, 0.0020, -5.2E-4, 0.0010
