@relation delta_ail
@attribute RollRate real [-0.0208, 0.0177]
@attribute PitchRate real [-0.0077, 0.0108]
@attribute currPitch real [-0.0060, 0.041]
@attribute currRoll real [-0.05, 0.051]
@attribute diffRollRate real [-0.0015, 8.2E-4]
@attribute Sa real [-0.0021, 0.0022]
@inputs RollRate, PitchRate, currPitch, currRoll, diffRollRate
@outputs Sa
@data
-0.0066, 1.0E-4, 0.0050, 0.0040, -7.0E-5, 3.0E-4
0.0064, 0.0015, 0.011, 0.013, -1.3E-4, -3.0E-4
-0.0053, -0.0011, 0.0060, 0.0060, -8.0E-5, 1.0E-4
0.0038, 0.0039, 0.0090, -0.011, 3.0E-4, -1.0E-4
0.0082, 9.0E-4, 0.016, 0.023, -1.2E-4, -2.0E-4
-0.0084, -0.0018, 0.014, 0.027, -4.1E-4, 5.0E-4
0.0087, -3.0E-4, 0.0, 0.016, 7.0E-5, -1.0E-4
0.01, 8.0E-4, 0.015, -0.0070, 2.3E-4, -2.0E-4
-0.0086, -0.0025, 0.014, -0.01, 1.7E-4, 4.0E-4
0.0047, -5.0E-4, 0.0080, -0.018, 4.3E-4, -3.0E-4
0.0052, 0.0, 0.014, 0.016, -3.2E-4, -1.0E-4
0.0047, 0.0018, 0.0070, 0.031, -2.0E-4, -1.0E-4
0.0039, -1.0E-4, 0.01, -0.014, 3.0E-4, -2.0E-4
-0.0041, 0.0032, 0.013, -0.0020, -3.3E-4, 1.0E-4
0.0074, 0.0, 0.0060, -0.027, 3.2E-4, -2.0E-4
-0.0094, -1.0E-4, 0.0090, 0.0070, -3.5E-4, 6.0E-4
-0.0078, 7.0E-4, 0.015, 0.0030, -4.5E-4, 5.0E-4
-0.0043, 0.0033, 0.0060, 0.014, -3.1E-4, 3.0E-4
-0.0016, 0.0020, 0.015, -0.0090, 4.0E-5, -1.0E-4
0.0041, -4.0E-4, 0.012, 0.011, 1.0E-5, -2.0E-4
-0.0045, 6.0E-4, 0.0020, 0.0030, -2.0E-5, 1.0E-4
0.0034, 0.0017, 0.0080, -0.0060, 9.0E-5, -1.0E-4
0.0020, 1.0E-4, 0.016, 0.01, 0.0, -1.0E-4
-0.0052, 7.0E-4, 0.011, 0.0080, -1.6E-4, 3.0E-4
0.0060, 3.0E-4, 0.0080, -0.0030, 1.3E-4, -1.0E-4
-0.0044, 7.0E-4, 0.014, 0.0070, -2.0E-5, 1.0E-4
0.0046, -0.0012, 0.01, -0.01, 1.0E-5, -1.0E-4
0.0056, 9.0E-4, 0.0020, -0.0010, 1.5E-4, -2.0E-4
-0.0062, 0.0011, 0.01, 0.0060, -5.0E-5, 1.0E-4
0.0037, 5.0E-4, -0.0040, 0.012, 6.0E-5, -2.0E-4
6.0E-4, 0.0012, 0.0030, 0.027, -2.1E-4, -1.0E-4
-0.0083, 5.0E-4, 0.0090, -0.01, -3.0E-5, 2.0E-4
5.0E-4, -3.0E-4, 0.0060, 0.027, -1.0E-5, -1.0E-4
-0.0042, -7.0E-4, 0.0080, 0.018, -4.0E-5, 1.0E-4
0.0052, 0.0021, 0.0050, 0.0020, 3.0E-5, -1.0E-4
0.0070, 0.0012, 0.022, -0.0060, 2.2E-4, -6.0E-4
0.0044, 0.0037, 0.022, 0.01, -2.5E-4, 2.0E-4
-0.0073, 0.0023, 0.015, 0.0030, -1.8E-4, 4.0E-4
-0.0113, 0.0059, 0.0030, 0.0060, -3.3E-4, 7.0E-4
-0.0067, 0.0016, 0.011, 0.0070, -2.3E-4, 4.0E-4
0.0065, 0.0015, 0.0080, -0.0070, 4.9E-4, -6.0E-4
0.0065, 0.0030, 0.013, 0.018, -7.0E-5, -1.0E-4
-0.0065, 7.0E-4, 0.0040, 0.018, -2.2E-4, 3.0E-4
0.0070, 0.0021, 0.01, -0.0070, 2.1E-4, -3.0E-4
0.0044, 1.0E-4, 0.017, -0.034, 7.5E-4, -3.0E-4
-0.0076, 0.0042, 0.0090, 0.0080, -3.0E-5, 3.0E-4
-0.0087, 0.0045, 0.0080, 0.0040, -2.8E-4, 3.0E-4
-0.0062, 0.0010, 0.01, 0.024, -4.8E-4, 5.0E-4
0.0083, 0.0051, 0.023, -0.0040, 1.1E-4, -4.0E-4
-0.0043, 0.0019, 0.018, -0.012, 2.8E-4, 1.0E-4
-0.0115, 0.0029, 0.013, -0.011, -3.5E-4, 0.0012
0.0174, 0.0034, 0.01, 0.025, -2.3E-4, -4.0E-4
0.0054, 0.0024, 0.02, 0.032, -1.4E-4, -1.0E-4
-0.0080, 0.0037, 0.0080, -0.013, -1.1E-4, 4.0E-4
0.0069, 0.0019, 0.025, 0.018, -2.3E-4, -1.0E-4
-0.0053, 0.0027, 0.018, 0.017, -2.3E-4, 1.0E-4
0.0078, 0.0040, 0.015, 0.013, 2.0E-5, -2.0E-4
-0.0084, 0.0032, 0.0080, -0.0060, -1.4E-4, 2.0E-4
2.0E-4, 2.0E-4, 0.019, -0.01, 1.7E-4, 1.0E-4
0.0049, 6.0E-4, 0.014, 0.0040, -1.0E-5, -1.0E-4
0.0039, -2.0E-4, 0.013, 0.0060, 1.0E-5, -1.0E-4
-0.0078, -0.0019, 0.0050, 0.0010, -1.1E-4, 2.0E-4
0.0031, 7.0E-4, 0.0060, 0.01, 4.0E-5, -2.0E-4
-0.0028, -7.0E-4, 0.0080, -0.011, 2.0E-5, 1.0E-4
0.0060, 0.0017, 0.0, 0.02, -4.0E-5, -2.0E-4
0.0044, -1.0E-4, 0.01, -0.0040, 1.3E-4, -1.0E-4
-0.0038, 3.0E-4, 0.0090, 0.0050, -4.0E-5, 1.0E-4
0.0074, 0.0019, 0.0090, 0.013, -3.0E-5, -1.0E-4
-0.0063, 0.0067, 0.026, -0.011, -2.4E-4, 0.0015
0.0086, 0.0019, 0.018, 0.028, -3.7E-4, 7.0E-4
-0.0099, -0.0028, 0.025, -0.0020, -1.0E-5, 7.0E-4
0.0083, 0.0022, 0.013, -0.01, 3.4E-4, -8.0E-4
-0.0039, 0.0034, 0.014, 0.012, -3.1E-4, 1.0E-4
0.0040, 0.0041, 0.012, 0.028, 1.3E-4, -4.0E-4
-0.0064, 5.0E-4, 0.0090, 0.022, -1.1E-4, 4.0E-4
0.0030, 0.0043, 0.013, -0.0080, 1.3E-4, -1.0E-4
0.0043, 0.0023, 0.013, 0.011, 8.0E-5, -4.0E-4
-0.0074, 0.0014, 0.0080, 0.0090, -3.1E-4, 5.0E-4
-0.0055, 0.0023, 0.01, 0.0090, -1.2E-4, -1.0E-4
-0.0080, 0.0022, 0.0090, 0.0090, -4.3E-4, 9.0E-4
-0.0039, 0.0011, 0.0030, 0.0, -2.2E-4, 1.0E-4
0.0051, 0.0022, 0.0080, -0.021, 3.2E-4, -5.0E-4
0.0049, 0.0042, 0.01, -0.0010, 2.0E-5, -1.0E-4
-0.0068, 0.0031, 0.0090, -0.012, -7.0E-5, 5.0E-4
0.0093, 0.0026, 0.018, -0.0070, 2.3E-4, -6.0E-4
0.0071, 0.0021, 0.0080, -0.0070, 1.6E-4, -2.0E-4
-0.0044, -0.0010, 0.013, -0.0090, -1.1E-4, 5.0E-4
-0.0071, -1.0E-4, 0.0060, 0.0080, -1.2E-4, 3.0E-4
0.0061, 0.0016, 0.013, 0.015, -2.9E-4, -1.0E-4
-0.0080, 0.0015, 0.015, 0.0090, -2.6E-4, 6.0E-4
0.0053, 0.0037, 0.01, -0.0080, 3.6E-4, -2.0E-4
0.0053, -0.0026, 0.011, 0.033, -1.0E-4, -1.0E-4
-0.0051, 4.0E-4, 0.0050, 0.034, -1.2E-4, 1.0E-4
-0.0064, 0.0014, 0.0070, 0.02, -3.0E-5, 1.0E-4
0.0056, 9.0E-4, 0.012, 0.01, 2.1E-4, -5.0E-4
0.0092, 3.0E-4, 0.0070, -0.0070, 2.0E-4, -4.0E-4
0.0038, 3.0E-4, 0.01, -0.023, 4.0E-4, -2.0E-4
6.0E-4, 4.0E-4, 0.0080, 0.032, -2.1E-4, -2.0E-4
0.0066, 0.0021, 0.0090, -0.0040, 2.0E-5, -1.0E-4
-0.0059, 0.0017, 0.014, 0.0090, -1.8E-4, 4.0E-4
-0.0052, 0.0026, 0.011, -0.013, 6.0E-5, 1.0E-4
-0.0072, -3.0E-4, 0.014, 0.0060, -1.9E-4, 3.0E-4
-0.0039, -8.0E-4, 0.0090, -0.011, 2.1E-4, 1.0E-4
0.0037, 0.0016, 0.0060, -0.011, 2.1E-4, -1.0E-4
-0.0065, -0.0075, 0.021, -0.013, -9.0E-5, 5.0E-4
0.0040, 0.0021, 0.0090, 0.0090, 9.0E-5, -3.0E-4
-0.0059, 7.0E-4, 0.015, 0.0050, -1.5E-4, 3.0E-4
0.0042, 2.0E-4, 0.0080, -0.0080, 2.0E-4, -5.0E-4
-0.0068, 0.0011, 0.01, -0.012, -1.6E-4, 5.0E-4
0.0072, -1.0E-4, 0.0040, -0.019, 3.3E-4, -1.0E-4
0.0118, -0.0011, 0.0050, -0.0040, 2.4E-4, -2.0E-4
0.0093, 0.0016, 0.0060, 0.04, -3.1E-4, -2.0E-4
0.0037, 4.0E-4, 0.01, -0.0060, 1.1E-4, -2.0E-4
0.013, 0.0018, 0.0090, -0.014, 3.1E-4, -1.0E-4
0.0089, 0.0012, 0.0090, 0.029, -4.5E-4, -2.0E-4
0.0047, 1.0E-4, 0.03, -0.022, 1.6E-4, -3.0E-4
-0.0062, 3.0E-4, 0.014, 0.024, -1.8E-4, 2.0E-4
-0.0047, 0.0017, 0.014, 0.0050, -6.0E-5, 3.0E-4
-0.0043, 1.0E-4, 0.0030, 0.0040, -7.0E-5, 1.0E-4
0.0062, 9.0E-4, 0.014, 0.011, 0.0, -2.0E-4
0.0036, -7.0E-4, 0.0050, -0.013, 1.8E-4, -1.0E-4
0.0053, 0.0014, 0.0070, 0.012, -2.0E-5, -1.0E-4
0.0085, 0.0, 0.0060, 0.0040, 2.4E-4, -2.0E-4
0.0080, 0.0039, 0.014, 0.03, -1.7E-4, -3.0E-4
-0.0038, -0.0024, 0.0020, -0.012, 2.3E-4, 1.0E-4
0.0053, 8.0E-4, 0.011, 0.014, -1.2E-4, -1.0E-4
-0.0077, 0.0036, 0.0080, -0.033, 2.9E-4, 1.0E-4
-0.0025, 0.0029, 0.014, -0.01, 3.0E-5, 3.0E-4
-0.0041, 0.0012, 0.0080, 0.0060, -1.7E-4, 4.0E-4
0.0124, -5.0E-4, 0.0080, -0.0050, 1.3E-4, -3.0E-4
0.011, 0.0031, 0.012, 0.011, -1.2E-4, -3.0E-4
0.0042, 6.0E-4, 0.0050, 0.0060, 1.5E-4, -2.0E-4
0.0018, 0.0, 0.01, 0.01, 2.0E-5, -2.0E-4
0.0059, 8.0E-4, 0.0060, 0.013, 7.0E-5, -2.0E-4
-5.0E-4, -2.0E-4, 0.012, 0.028, -1.3E-4, -1.0E-4
-0.0024, 0.0015, 0.012, -0.014, 0.0, 2.0E-4
0.0071, 0.0033, 0.01, -0.0010, 1.0E-4, -1.0E-4
0.0066, -0.0014, 0.0060, -0.014, 2.9E-4, -2.0E-4
0.0057, 0.0024, 0.0080, 0.012, -1.9E-4, -2.0E-4
0.0057, -6.0E-4, 0.014, 0.01, -4.0E-5, -1.0E-4
0.0049, -8.0E-4, 0.01, -0.023, 1.9E-4, -3.0E-4
7.0E-4, -0.0014, 0.017, 0.0090, 1.0E-5, -1.0E-4
-0.0049, -0.0037, 0.017, 0.0060, -1.0E-5, 3.0E-4
0.0040, -0.0019, 0.0070, -0.0070, 1.9E-4, -4.0E-4
-0.0065, 0.0022, 0.0080, -0.0090, -1.5E-4, 1.0E-4
-0.0084, 3.0E-4, 0.011, 0.0070, -4.5E-4, -1.0E-4
0.0042, 4.0E-4, 0.013, -0.0070, 1.6E-4, -2.0E-4
-0.0040, 0.0028, 0.0050, -0.011, -1.0E-5, 1.0E-4
0.0033, -4.0E-4, 0.011, -0.0070, 7.0E-5, -1.0E-4
0.0042, 9.0E-4, 0.0090, 0.011, -1.0E-5, -1.0E-4
0.0046, -3.0E-4, 0.0080, 0.0040, 1.2E-4, -1.0E-4
-0.0048, 0.0020, 0.0070, -0.03, 1.7E-4, 1.0E-4
-0.0033, 0.0010, 0.016, 0.0010, -3.6E-4, 1.0E-4
0.0044, 0.0010, 0.0040, 0.016, -2.0E-4, -2.0E-4
0.0044, 0.0011, -0.0020, -0.014, 2.2E-4, -1.0E-4
-0.0083, 0.0011, 0.012, -0.015, -2.0E-5, 2.0E-4
-0.0061, 0.0013, 0.012, 0.012, -5.4E-4, 4.0E-4
0.0069, -2.0E-4, 0.011, -0.0060, 2.2E-4, -3.0E-4
-0.0021, 1.0E-4, 0.013, -0.017, -3.0E-5, 1.0E-4
0.0066, -0.0017, 0.0030, -0.0070, 1.6E-4, -3.0E-4
0.0072, 6.0E-4, 0.0090, -0.027, 4.4E-4, -5.0E-4
0.0041, 0.0016, -0.0010, -0.014, 3.2E-4, -1.0E-4
0.0071, 0.0046, 0.013, 0.012, -6.0E-5, -4.0E-4
-0.0052, 0.0027, 0.012, 0.038, -7.3E-4, 3.0E-4
-0.0024, 0.0029, 0.012, -0.01, 3.0E-5, 1.0E-4
0.0038, 7.0E-4, 0.015, 0.01, -5.0E-5, -1.0E-4
0.0042, 5.0E-4, 0.0070, -0.0080, 2.0E-4, -3.0E-4
0.0049, 0.0035, 0.0080, 0.013, -4.0E-4, -2.0E-4
-0.0070, 8.0E-4, 0.019, -0.012, 1.4E-4, 1.0E-4
0.0081, -0.0034, 0.015, -0.0040, 1.9E-4, -1.0E-4
-0.0050, 8.0E-4, 0.012, 0.043, -3.4E-4, 2.0E-4
-0.0090, 6.0E-4, 0.012, 0.021, -6.0E-5, 1.0E-4
0.0038, -1.0E-4, 0.0090, -0.024, 2.5E-4, -1.0E-4
0.0033, 0.0017, 0.011, -0.0070, 7.0E-5, -1.0E-4
0.0038, 0.0044, -0.0010, -0.017, 7.0E-5, 1.0E-4
0.0052, 0.0030, 0.0010, -0.011, 1.0E-4, 1.0E-4
-0.0047, 4.0E-4, 0.0080, -0.01, -1.1E-4, 5.0E-4
0.0042, -3.0E-4, 0.0090, 0.0090, 6.0E-5, -1.0E-4
0.0052, -0.0015, 0.0030, -0.0090, 3.5E-4, -4.0E-4
-0.0102, 4.0E-4, 0.012, -0.03, 1.2E-4, 4.0E-4
0.0103, 0.0038, 0.0040, -0.022, 3.2E-4, -3.0E-4
0.0045, 0.0020, 0.0050, 0.017, -3.0E-5, -2.0E-4
0.0075, 0.0026, 0.0090, 0.012, -2.1E-4, -5.0E-4
0.0055, 0.0025, 0.01, 0.027, -3.0E-4, -3.0E-4
-0.0080, -7.0E-4, 0.01, 0.023, -3.6E-4, 6.0E-4
-0.0055, -0.0021, 0.0030, 0.0050, -6.0E-5, 2.0E-4
-0.0099, -9.0E-4, 0.016, -0.0060, -1.2E-4, 3.0E-4
0.0102, 0.0043, 0.0030, -0.015, 2.5E-4, -3.0E-4
-0.0056, -5.0E-4, 0.0080, -0.0080, -2.8E-4, 7.0E-4
0.0095, 0.0021, 0.0090, 0.019, -3.7E-4, -2.0E-4
-0.0068, -5.0E-4, 0.0050, 0.0060, -3.3E-4, 7.0E-4
0.0069, 0.0017, 0.01, 0.013, -8.0E-5, -1.0E-4
-0.0039, 0.0020, 0.015, 0.0080, -2.5E-4, 1.0E-4
-0.0011, -4.0E-4, 0.013, -0.01, 2.0E-4, 1.0E-4
-0.0092, 7.0E-4, 0.0080, -0.0080, -3.5E-4, 5.0E-4
0.0049, 0.0023, 0.0080, -0.0070, 1.8E-4, -5.0E-4
0.0089, -0.0024, 0.01, -0.0060, 1.0E-5, -4.0E-4
0.0102, -0.0023, 0.0090, -0.0030, -1.0E-5, -3.0E-4
-0.0095, -9.0E-4, 0.01, 0.0060, -5.2E-4, 7.0E-4
0.0052, 0.0018, 0.01, -0.0060, 4.0E-5, -1.0E-4
0.0073, 0.0013, 0.01, 0.013, -2.5E-4, -1.0E-4
0.0049, 7.0E-4, 0.0040, -0.02, 2.8E-4, -1.0E-4
0.0076, 0.0, 0.0070, -0.0080, 3.5E-4, -3.0E-4
0.0065, -0.0055, 0.034, -0.0030, 3.6E-4, -0.0013
0.0030, 7.0E-4, 0.028, -0.033, 3.1E-4, -1.0E-4
0.0050, 7.0E-4, 0.016, -0.026, 3.7E-4, -8.0E-4
0.0064, -8.0E-4, 0.013, 0.016, -9.0E-5, -4.0E-4
-0.0059, 6.0E-4, 0.011, 0.0070, -2.1E-4, 6.0E-4
-0.0058, 0.0020, 0.013, 0.0070, -1.9E-4, 1.0E-4
0.0075, 7.0E-4, 0.011, -0.04, 4.1E-4, -5.0E-4
0.0084, -0.0019, 0.014, 0.0080, 1.5E-4, -2.0E-4
0.0060, 7.0E-4, 0.0070, 0.011, 2.9E-4, -5.0E-4
0.0045, 3.0E-4, 0.0080, -0.0060, 1.5E-4, -1.0E-4
0.0, 0.0018, 0.012, -0.01, 3.2E-4, 1.0E-4
0.0068, 4.0E-4, 0.01, -0.0040, 3.7E-4, -4.0E-4
0.0060, -4.0E-4, 0.016, 0.015, -2.3E-4, -2.0E-4
0.0070, 6.0E-4, 0.0050, 0.012, 1.6E-4, -8.0E-4
0.0057, 0.0, 0.016, -0.0040, 6.0E-5, -2.0E-4
0.0036, 0.0020, 0.0070, -0.0050, -1.0E-5, -2.0E-4
0.0105, -3.0E-4, 0.0060, -0.031, 6.4E-4, -6.0E-4
-0.0046, 0.0049, 0.015, 0.0090, -7.2E-4, 2.0E-4
0.0080, -2.0E-4, 0.01, -0.0090, 4.5E-4, -6.0E-4
0.0051, 3.0E-4, 0.01, -0.0040, 3.7E-4, -1.0E-4
0.0097, 0.0015, 0.01, 0.015, 1.2E-4, -4.0E-4
0.0036, 0.0012, 0.028, -0.015, 1.0E-4, -1.0E-4
-0.0039, 3.0E-4, 0.0060, 0.0060, -1.1E-4, 2.0E-4
0.0037, 0.0033, 0.023, 0.01, -7.0E-5, -1.0E-4
0.0058, -0.0016, 0.013, -0.017, 1.2E-4, -2.0E-4
-0.0019, 2.0E-4, 0.0090, -0.013, 6.0E-5, 1.0E-4
0.0032, -0.0026, 0.0010, -0.0060, -1.0E-5, -1.0E-4
0.0010, 0.0020, 0.011, 0.0090, -1.0E-5, -1.0E-4
-0.0021, -8.0E-4, 0.015, -0.016, 3.0E-5, 1.0E-4
0.0025, -0.0022, 0.0050, 0.028, -1.3E-4, -1.0E-4
0.0025, -9.0E-4, 0.011, 0.01, 0.0, -2.0E-4
0.0056, 0.0022, 0.016, 0.01, -4.0E-5, 1.0E-4
0.0053, 1.0E-4, 0.011, -0.027, 2.0E-4, -3.0E-4
-0.0079, -2.0E-4, 0.01, 0.0020, -8.0E-5, 1.0E-4
0.0052, 7.0E-4, 0.011, -0.025, 2.2E-4, -1.0E-4
0.0015, -5.0E-4, 0.0060, 0.01, 0.0, -1.0E-4
-0.0040, 7.0E-4, 0.012, -0.011, 1.0E-5, 1.0E-4
-0.0048, 8.0E-4, 0.0090, -0.034, 1.4E-4, 1.0E-4
-0.0027, 0.0030, 0.013, -0.012, 0.0, 1.0E-4
0.0019, 9.0E-4, 0.012, 0.01, -5.0E-5, -1.0E-4
-9.0E-4, -0.0010, 0.0010, -0.0090, 8.0E-5, -1.0E-4
-0.0019, -0.0016, 0.0040, -0.017, 4.0E-5, -1.0E-4
-0.0051, 0.0026, 0.017, 0.012, -2.0E-4, 1.0E-4
0.0060, -0.0012, 0.01, -0.0030, 9.0E-5, -1.0E-4
-3.0E-4, -0.0016, 0.0030, -0.0090, 5.0E-5, 1.0E-4
0.0034, 2.0E-4, 0.0080, 0.011, -1.0E-5, -1.0E-4
-0.0044, 0.0024, 0.0080, -0.012, 9.0E-5, 1.0E-4
0.0050, -0.0025, 0.0090, 0.012, -8.0E-5, -2.0E-4
0.0055, -0.0010, 0.0080, -0.038, 7.0E-5, -1.0E-4
0.0019, -0.0011, 0.01, 0.01, -7.0E-5, -1.0E-4
0.0060, -8.0E-4, 0.0040, -0.027, 2.0E-4, -2.0E-4
-0.0043, -0.0019, 0.01, 0.0060, -1.5E-4, 2.0E-4
-0.0055, -0.0011, 0.0050, 0.0060, -6.0E-5, 1.0E-4
-0.0048, 0.0013, 0.012, 0.014, -2.5E-4, 1.0E-4
0.0038, 0.0019, 0.014, -0.0020, -1.0E-5, 1.0E-4
-0.0065, -5.0E-4, 0.0070, 0.0040, -1.9E-4, 1.0E-4
-0.0052, -0.0029, 0.0060, -0.013, 1.3E-4, 1.0E-4
0.0054, 0.0016, 0.0060, -0.01, 1.4E-4, -1.0E-4
0.0050, -3.0E-4, 0.0040, 0.021, 1.0E-5, -1.0E-4
-0.0034, 0.0032, 0.016, -0.029, 1.8E-4, 1.0E-4
-0.0064, 0.0029, 0.029, -0.013, -8.0E-5, 6.0E-4
0.0073, 0.0021, 0.024, 0.0050, -1.0E-5, -1.0E-4
0.0052, 0.0037, 0.019, -0.025, 4.0E-5, -1.0E-4
-0.0024, 0.0036, 0.014, -0.011, -2.0E-5, 2.0E-4
0.0062, 0.0025, 0.012, -0.0050, 8.0E-5, -1.0E-4
0.0022, 0.0012, 0.015, 0.011, -3.0E-5, -2.0E-4
0.0062, 0.0018, 0.014, 0.017, 3.0E-5, -1.0E-4
0.0067, 0.0037, 0.0050, 0.0020, 1.0E-4, -2.0E-4
4.0E-4, 0.0018, 0.018, 0.011, 1.2E-4, -1.0E-4
0.0046, 0.0026, 0.0060, 0.013, 7.0E-5, -2.0E-4
-0.0086, 0.0021, 0.011, 0.0040, -1.7E-4, 2.0E-4
0.0078, 0.0030, 0.0080, -0.03, 2.4E-4, -2.0E-4
0.0063, 0.0016, 0.0, 0.015, 5.0E-5, -1.0E-4
0.0058, 0.0030, 0.0030, 0.024, -7.0E-5, -1.0E-4
-0.0111, 0.0023, 0.014, 0.0010, -2.0E-5, 1.0E-4
0.0078, 0.0015, 0.0030, 0.0090, 4.0E-5, -1.0E-4
-0.0077, -0.0021, 0.022, -0.01, 3.0E-5, 5.0E-4
0.0123, 3.0E-4, 0.016, 0.013, 1.2E-4, -8.0E-4
0.0101, 0.0010, 0.018, -0.0020, 2.0E-5, -4.0E-4
0.0048, 0.0018, 0.021, 0.017, -3.0E-4, 1.0E-4
-0.0058, -0.0049, 0.017, 0.0070, -2.2E-4, 4.0E-4
-1.0E-4, 0.0, 0.011, -0.0090, 1.0E-4, 1.0E-4
0.0033, -2.0E-4, 0.01, -0.0070, 2.0E-4, -6.0E-4
-0.0082, 0.0032, 0.012, -0.0060, -1.3E-4, 1.0E-4
0.0058, -8.0E-4, 0.013, 0.015, -2.0E-4, -1.0E-4
0.0031, 0.0010, 0.0090, 0.01, 0.0, -2.0E-4
-0.0034, -0.0013, 0.0060, 0.012, -1.3E-4, -1.0E-4
-0.0020, 0.0016, 0.015, -0.01, -4.0E-5, 2.0E-4
-0.0059, 7.0E-4, 0.0090, -0.0080, -2.0E-5, 1.0E-4
0.0081, 0.0021, 0.014, -0.0020, 1.4E-4, -2.0E-4
0.0043, 4.0E-4, 0.011, -0.0080, 6.0E-5, 1.0E-4
-0.0066, -9.0E-4, 0.01, 0.022, -1.5E-4, 2.0E-4
-0.0071, -7.0E-4, 0.0070, -0.01, -4.0E-5, 2.0E-4
0.0052, 0.0013, 0.0090, -0.024, 2.4E-4, -2.0E-4
-5.0E-4, 0.0010, 0.011, -0.01, 0.0, 1.0E-4
0.0034, -2.0E-4, 0.011, -0.0050, 1.0E-4, -1.0E-4
0.0035, -1.0E-4, 0.0090, 0.013, -4.0E-5, -1.0E-4
-9.0E-4, 0.0011, 0.0090, -0.01, 9.0E-5, 2.0E-4
-0.0038, 7.0E-4, 0.01, 0.015, -2.0E-4, 1.0E-4
0.0035, 0.0011, 0.0080, -0.0080, 1.0E-4, -1.0E-4
0.0056, 9.0E-4, 0.0090, 0.012, 9.0E-5, -2.0E-4
-0.0040, 0.0011, 0.013, 0.027, -3.0E-4, 3.0E-4
-0.0042, 0.0015, 0.0080, -0.012, -2.0E-5, 1.0E-4
-0.0033, 7.0E-4, 0.011, 0.0040, -1.2E-4, 1.0E-4
0.0061, -7.0E-4, 0.0070, -0.0060, 5.0E-5, -2.0E-4
0.0036, 9.0E-4, 0.0070, 0.011, 4.0E-5, -1.0E-4
0.0014, 0.0024, 0.0060, 0.01, -3.0E-5, -1.0E-4
0.0026, -5.0E-4, 0.01, 0.01, 2.0E-5, -3.0E-4
-0.0055, -0.0013, 0.0050, 0.0050, -1.3E-4, 2.0E-4
0.0040, -4.0E-4, 0.0080, 0.014, 0.0, -1.0E-4
0.0034, -0.0020, 0.0090, -0.0040, 3.0E-5, -1.0E-4
-0.0083, -0.0027, 0.01, 0.0010, -1.9E-4, 4.0E-4
-0.0050, 0.0039, 0.0030, -0.021, -3.0E-5, 2.0E-4
-0.0051, 6.0E-4, 0.0070, 0.0040, -2.6E-4, 4.0E-4
-0.0043, -0.0010, 0.0070, -0.011, 9.0E-5, 1.0E-4
-0.0048, 7.0E-4, 0.019, 0.0050, -5.0E-5, 3.0E-4
0.0070, 0.0010, 0.01, 0.015, 7.0E-5, -3.0E-4
0.0041, 0.0023, 0.0050, -0.0040, 8.0E-5, -1.0E-4
0.0043, 0.0026, 0.01, 0.011, -3.0E-5, -1.0E-4
-0.0034, 4.0E-4, 0.015, 0.0080, -2.0E-5, -1.0E-4
-0.0078, 0.0, 0.0080, -0.0080, -3.0E-5, 2.0E-4
0.0062, 0.0014, 0.0040, 0.015, 1.3E-4, -2.0E-4
-8.0E-4, 0.0023, 0.01, 0.033, -2.3E-4, 1.0E-4
-0.0060, 5.0E-4, 0.0090, 0.022, -9.0E-5, 1.0E-4
0.0069, 0.0018, 0.0020, 0.016, 2.0E-5, -1.0E-4
0.0022, 0.0015, 0.0050, 0.031, -1.8E-4, -1.0E-4
-0.0068, 0.0026, 0.013, 0.021, -1.7E-4, 1.0E-4
0.0070, 4.0E-4, 0.0, -0.04, 3.5E-4, -2.0E-4
0.0089, 0.0045, 0.012, 0.016, -1.4E-4, -1.0E-4
-0.0047, 7.0E-4, 0.0080, -0.011, 7.0E-5, 1.0E-4
-0.0080, -1.0E-4, 0.0090, -0.014, -1.0E-5, 1.0E-4
-0.0074, -2.0E-4, 0.01, 0.023, -1.3E-4, 1.0E-4
0.0067, 0.0014, 0.011, -0.0030, 8.0E-5, -1.0E-4
-0.0038, 0.0018, 0.01, -0.013, 6.0E-5, 1.0E-4
0.0052, 6.0E-4, 0.01, -0.0050, 6.0E-5, -1.0E-4
0.0058, 6.0E-4, 0.0070, 0.01, 0.0, -1.0E-4
-0.0060, 0.0033, 0.011, 0.0060, -1.3E-4, 1.0E-4
0.0072, -6.0E-4, 0.0060, -0.0020, 1.8E-4, -2.0E-4
-0.0097, -5.0E-4, 0.014, 0.0, -1.0E-4, 2.0E-4
0.012, 0.0024, 0.011, 0.0010, 3.0E-4, -0.0015
-0.0056, -6.0E-4, 0.0030, 0.024, -8.0E-5, 2.0E-4
8.0E-4, 0.0041, 0.015, 0.01, -2.1E-4, 1.0E-4
0.0083, 4.0E-4, 0.014, -0.0070, 3.2E-4, -5.0E-4
0.0071, 0.0013, 0.011, 0.0030, 3.2E-4, -2.0E-4
-0.0118, 0.0010, 0.01, 0.0040, -2.5E-4, 4.0E-4
0.0072, 0.0018, 0.0080, -0.0010, 3.2E-4, -6.0E-4
0.0052, 0.0031, 0.012, 0.012, -2.9E-4, -2.0E-4
0.0057, 0.0035, 0.013, 0.03, -2.9E-4, -2.0E-4
-0.0112, 0.0025, 0.02, 0.018, -2.8E-4, 2.0E-4
-0.0043, 0.0033, 0.016, -0.011, 1.0E-4, 1.0E-4
-0.0042, 3.0E-4, -0.0010, -0.01, 1.8E-4, 1.0E-4
