@relation delta_ail
@attribute RollRate real [-0.0208, 0.0177]
@attribute PitchRate real [-0.0077, 0.0108]
@attribute currPitch real [-0.0060, 0.041]
@attribute currRoll real [-0.05, 0.051]
@attribute diffRollRate real [-0.0015, 8.2E-4]
@attribute Sa real [-0.0021, 0.0022]
@inputs RollRate, PitchRate, currPitch, currRoll, diffRollRate
@outputs Sa
@data
-0.0101, 0.0014, 0.012, 0.0060, -3.1E-4, 5.0E-4
0.0048, 0.0011, 0.0080, -0.026, 4.8E-4, -5.0E-4
-0.0062, 0.0010, 0.014, 0.038, -3.3E-4, 2.0E-4
0.0069, 0.0033, 0.017, 0.016, -1.3E-4, -4.0E-4
0.0064, 0.0030, 0.015, 0.015, 1.0E-5, -4.0E-4
-0.0125, 0.0015, 0.014, 0.0030, -3.0E-4, 9.0E-4
0.0072, 0.0016, 0.018, 0.016, -2.0E-4, -1.0E-4
0.0109, 2.0E-4, 0.012, -0.02, 3.6E-4, -3.0E-4
0.0135, 6.0E-4, 0.0090, 0.011, 1.0E-5, -5.0E-4
-0.0070, 0.0037, 0.0080, -0.014, 1.0E-5, 4.0E-4
0.0087, 0.0034, 0.0090, 0.0030, 6.0E-5, -1.0E-4
-0.0101, 1.0E-4, 0.014, 0.012, -1.7E-4, 3.0E-4
-0.0056, 0.0019, 0.018, -0.029, -3.8E-4, 9.0E-4
0.0118, -0.0015, 0.0060, -0.023, 3.9E-4, -5.0E-4
0.0070, 0.0030, 0.0080, 0.012, 8.0E-5, -2.0E-4
0.0063, 0.0033, 0.012, 0.012, -1.3E-4, -5.0E-4
-0.0058, 0.0030, 0.01, 0.0, -2.6E-4, 3.0E-4
0.0095, 0.0014, 0.0010, 0.0010, 2.2E-4, -1.0E-4
0.0070, 0.0032, 0.0040, 0.015, -2.3E-4, -1.0E-4
0.0068, 0.0031, 0.014, -0.0090, 2.5E-4, -5.0E-4
0.0047, 0.0028, 0.016, 0.013, -1.3E-4, -2.0E-4
-0.0075, 0.0031, 0.014, -0.014, 1.7E-4, 3.0E-4
0.0057, 0.0043, 0.017, 0.027, -4.6E-4, 1.0E-4
0.0086, 0.0011, 0.0070, -0.0060, 3.3E-4, -7.0E-4
0.0068, 0.0010, 0.0040, 0.013, -2.5E-4, -1.0E-4
-0.0080, 0.0041, 0.012, 0.02, -4.7E-4, 2.0E-4
0.0026, -0.0015, 0.0070, 0.028, -2.6E-4, -3.0E-4
-0.0053, -2.0E-4, 0.0050, 0.026, -4.2E-4, 6.0E-4
0.0025, 0.0046, 0.027, -0.01, -1.0E-4, 1.0E-4
0.0017, 0.0017, 0.029, -0.0070, -3.0E-5, -3.0E-4
-5.0E-4, 0.0019, 0.0080, 0.039, -4.6E-4, 1.0E-4
0.0090, 0.0015, 0.014, 0.016, -5.0E-5, -3.0E-4
0.0073, 8.0E-4, 0.0040, -0.011, 2.9E-4, -1.0E-4
0.0103, 0.0026, 0.0070, 0.0010, 1.7E-4, -4.0E-4
6.0E-4, -8.0E-4, 0.0070, 0.029, -2.1E-4, -2.0E-4
-0.0136, 0.0037, 0.017, -0.0010, -2.1E-4, 2.0E-4
-0.0084, 0.0028, 0.021, -0.031, 3.8E-4, 2.0E-4
0.011, -0.0023, 0.016, -0.027, 4.9E-4, -3.0E-4
0.0146, -0.0019, 0.011, 0.018, -2.0E-5, -5.0E-4
0.0060, 0.0013, 0.0090, -0.031, 5.5E-4, -5.0E-4
-0.0068, 0.0013, 0.013, 0.015, -4.9E-4, 8.0E-4
0.0070, 0.0019, 0.011, 0.013, -3.0E-5, -3.0E-4
0.0035, -1.0E-4, 0.0070, 0.011, 8.0E-5, -3.0E-4
-0.0039, 7.0E-4, 0.012, 0.0070, -2.6E-4, 4.0E-4
0.0051, 0.0024, 0.011, 0.013, -2.0E-4, -4.0E-4
0.0067, 0.0019, 0.0020, 0.033, -1.5E-4, -2.0E-4
-0.0076, 0.0059, 0.011, 0.024, -6.4E-4, 6.0E-4
0.0092, -8.0E-4, 0.0040, -0.0010, 9.0E-5, -4.0E-4
-0.0048, 0.0034, 0.015, -0.012, 5.0E-5, 3.0E-4
-0.0054, 4.0E-4, 0.015, -0.0030, -2.0E-5, 1.0E-4
-0.0084, 0.0018, 0.012, 0.0050, -1.6E-4, 3.0E-4
-0.0067, 4.0E-4, 0.013, -0.014, 1.0E-4, 1.0E-4
-0.0043, 9.0E-4, 0.0080, -0.012, -1.2E-4, 4.0E-4
0.0075, 0.0031, 0.0030, -0.0090, 2.4E-4, -4.0E-4
0.0067, 0.0015, 0.0050, 0.012, -2.7E-4, -3.0E-4
0.0039, 1.0E-4, 0.0080, -0.011, 2.4E-4, -2.0E-4
0.0054, -7.0E-4, 0.0060, -0.021, 2.3E-4, -2.0E-4
0.0085, 0.0, 0.0080, 0.012, 1.8E-4, -2.0E-4
0.0067, 0.0027, 0.011, 0.0040, 1.0E-4, -2.0E-4
-0.0032, 9.0E-4, 0.0050, -0.011, 9.0E-5, 1.0E-4
-0.0048, 0.0013, 0.017, 0.0020, -5.0E-5, 2.0E-4
-0.0046, 7.0E-4, 0.0060, 0.024, -1.3E-4, 1.0E-4
-0.0043, 9.0E-4, 0.01, 0.0030, -6.0E-5, 1.0E-4
0.0047, 3.0E-4, 0.0080, -0.0060, 1.1E-4, -1.0E-4
-0.0065, -1.0E-4, 0.0070, 0.0, -2.0E-5, 1.0E-4
-0.0027, -2.0E-4, 0.0030, -0.021, 1.2E-4, 1.0E-4
-0.0059, -0.0010, 0.0060, 0.0040, -3.0E-5, 1.0E-4
0.0038, -4.0E-4, 0.011, 0.015, 5.0E-5, -2.0E-4
-0.0045, 0.0033, 0.0090, 0.01, -1.0E-4, 1.0E-4
0.0058, 0.0, 0.0010, 0.014, 4.0E-5, -2.0E-4
-0.0059, 0.0031, 0.0090, 0.02, -2.3E-4, 1.0E-4
0.0033, 4.0E-4, 0.0080, -0.0040, 8.0E-5, -1.0E-4
-0.0035, 2.0E-4, 0.01, 0.014, -2.7E-4, -1.0E-4
-0.0079, 0.0033, 0.01, 0.0040, -2.5E-4, 5.0E-4
-0.0107, 0.0023, 0.018, -0.0050, -1.6E-4, 7.0E-4
0.0095, 0.0049, 0.011, -0.0040, 7.0E-5, -2.0E-4
0.0066, 0.0020, 0.014, 0.014, -1.7E-4, -2.0E-4
-0.0091, 0.0029, 0.014, 0.0050, -2.1E-4, 5.0E-4
0.0072, 0.0021, 0.012, -0.0010, 1.3E-4, -2.0E-4
-0.0095, 4.0E-4, 0.0080, 0.024, -5.0E-4, 4.0E-4
0.0036, 0.0042, 0.012, -0.03, 5.4E-4, 1.0E-4
0.0113, 0.0020, 0.01, -0.02, 5.2E-4, -2.0E-4
-0.0042, 0.0010, 0.013, -0.013, 2.2E-4, 1.0E-4
0.0114, -0.0013, 0.0090, -0.0070, 4.9E-4, -5.0E-4
5.0E-4, -6.0E-4, -0.0020, 0.039, -5.2E-4, -1.0E-4
0.0067, 1.0E-4, 0.0030, 0.011, 2.0E-5, -2.0E-4
-0.0094, 0.0038, 0.016, 0.041, -7.1E-4, 0.0010
0.0068, 0.0066, 0.016, -0.024, 2.7E-4, -1.0E-4
0.0103, 0.0026, 0.021, -0.0060, 8.0E-5, -1.0E-4
0.0069, 0.0051, 0.0070, -0.0040, 2.2E-4, -5.0E-4
-0.0084, 0.0010, 0.011, -0.0050, -3.4E-4, 6.0E-4
0.0108, 0.0026, 0.018, 0.037, -4.3E-4, -1.0E-4
-0.0092, -3.0E-4, 0.016, 0.039, -4.3E-4, 2.0E-4
-0.0099, 0.0045, 0.0090, 0.015, -2.7E-4, 5.0E-4
0.0047, 0.0044, 0.011, -0.0050, 4.1E-4, -3.0E-4
0.0050, 0.0056, 0.019, -0.017, 5.0E-5, 1.0E-4
0.0046, 0.0024, 0.023, 0.011, -1.4E-4, 1.0E-4
-0.0055, -3.0E-4, 0.012, 0.0080, -1.2E-4, 1.0E-4
-0.0050, -3.0E-4, 0.0070, -0.01, 6.0E-5, 1.0E-4
-0.0049, 0.0014, 0.017, 0.0050, -1.2E-4, 2.0E-4
-0.0023, 0.0014, 0.014, -0.014, 0.0, 2.0E-4
-0.0040, 0.0015, 0.0060, -0.013, 0.0, 1.0E-4
-0.0042, 0.0017, 0.013, -0.012, -7.0E-5, 2.0E-4
0.0065, 0.0050, 0.027, -0.015, 7.3E-4, -0.0019
0.0063, 0.0022, 0.028, 0.016, -3.2E-4, -3.0E-4
0.0036, 0.0058, 0.022, -0.0070, 2.0E-5, -3.0E-4
-0.0068, 0.0043, 0.012, -0.032, 2.0E-5, 3.0E-4
0.0040, 0.0025, 0.014, 0.01, 8.0E-5, -4.0E-4
-0.0061, 0.0046, 0.018, 0.0070, -1.8E-4, 3.0E-4
0.0049, 0.0044, 0.017, 0.022, -4.0E-5, -2.0E-4
-0.0068, 0.0016, 0.012, 0.0080, -2.5E-4, 4.0E-4
-0.0051, 0.0032, 0.012, -0.012, 1.6E-4, 1.0E-4
0.0053, 0.0032, 0.011, -0.011, 1.7E-4, -2.0E-4
0.0037, 0.0022, 0.01, 0.0070, 2.1E-4, -2.0E-4
-0.0078, 0.0023, 0.01, 0.0, -1.6E-4, 2.0E-4
0.0072, 0.0042, 0.012, 0.03, -1.0E-5, -2.0E-4
-0.0087, -1.0E-4, 0.0090, 0.038, -3.7E-4, 6.0E-4
0.0024, 0.0028, 0.013, 0.01, 1.0E-4, -2.0E-4
-0.0063, 0.0024, 0.0080, -0.028, 2.7E-4, 1.0E-4
0.0070, 0.0022, 0.0080, -0.0070, 1.2E-4, -3.0E-4
-0.0072, 0.0028, 0.0010, -0.013, -1.0E-4, 4.0E-4
-0.0040, 6.0E-4, 0.019, 0.012, -1.2E-4, 1.0E-4
0.0077, 4.0E-4, 0.015, 0.02, -4.0E-5, -1.0E-4
-0.0092, -8.0E-4, 0.011, 0.0050, -2.3E-4, 3.0E-4
0.0069, 0.0012, 0.0080, 0.011, -3.0E-4, -1.0E-4
-0.0062, 0.0021, 0.0070, 0.0050, -4.4E-4, 1.0E-4
0.0068, 0.0029, 0.01, -0.012, 1.9E-4, -1.0E-4
-0.0111, 3.0E-4, 0.0090, -0.0090, -6.0E-5, 3.0E-4
0.0087, -2.0E-4, 0.0010, 0.028, -3.7E-4, -1.0E-4
-0.0059, 0.0023, 0.012, 0.047, -5.1E-4, 3.0E-4
-0.0051, 1.0E-4, 0.011, -0.0040, -2.5E-4, -1.0E-4
-0.0039, 1.0E-4, 0.0090, -0.0090, -1.1E-4, 4.0E-4
-0.0044, 0.0045, 0.03, -0.0040, -9.0E-5, 1.0E-4
-0.0050, 0.0046, 0.035, -0.011, -2.0E-5, 2.0E-4
0.0088, -0.0015, 0.02, 0.0070, 0.0, -3.0E-4
0.0072, -0.0011, 0.018, 0.019, -1.7E-4, -1.0E-4
-0.0041, 0.0027, 0.022, 0.028, -3.7E-4, 2.0E-4
-0.0055, -2.0E-4, 0.015, 0.0040, -9.0E-5, 2.0E-4
-0.0034, 3.0E-4, 0.012, 0.011, -1.5E-4, 1.0E-4
0.0043, 5.0E-4, 0.01, 0.012, 0.0, -1.0E-4
-0.0020, 9.0E-4, 0.0080, -0.011, 1.0E-4, 1.0E-4
0.0058, 0.0011, 0.0080, 0.013, -7.0E-5, -1.0E-4
0.0049, -1.0E-4, 0.0020, 0.0010, 2.4E-4, -1.0E-4
-0.0043, -1.0E-4, 0.013, -0.011, 2.0E-5, 1.0E-4
-0.0064, -7.0E-4, 0.021, 0.032, -2.3E-4, 1.0E-4
0.0064, -7.0E-4, 0.0080, -0.036, 3.3E-4, -2.0E-4
-0.0109, -1.0E-4, 0.017, -0.011, 2.6E-4, 1.0E-4
0.0108, 7.0E-4, 0.0080, 0.017, -1.8E-4, -6.0E-4
0.0115, 0.0037, 0.0070, -0.01, 1.3E-4, -2.0E-4
0.0054, 0.0020, 0.0090, -0.023, 9.0E-5, -1.0E-4
-0.0041, 6.0E-4, 0.013, 0.02, -2.7E-4, 3.0E-4
-0.0039, 5.0E-4, 0.01, 0.0070, -1.6E-4, 3.0E-4
0.0065, 7.0E-4, 0.0050, -0.0030, 2.4E-4, -2.0E-4
-0.0095, -2.0E-4, 0.012, 0.0050, -1.7E-4, 3.0E-4
0.0088, 0.0019, 0.0090, 0.013, 4.0E-5, -4.0E-4
0.0016, 0.0012, 0.0060, 0.029, -5.0E-5, -1.0E-4
0.0053, -3.0E-4, 0.012, 0.017, 4.0E-5, -2.0E-4
-0.0057, 0.0021, 0.011, -0.029, 9.0E-5, 1.0E-4
0.0082, 9.0E-4, 0.013, -0.021, 1.4E-4, -2.0E-4
-0.0020, 0.0019, 0.012, -0.01, -1.0E-5, 2.0E-4
-0.0032, 0.0010, 0.011, -0.013, 0.0, 1.0E-4
0.0049, 0.0, 0.0060, 0.015, -2.0E-5, -1.0E-4
-0.0115, 0.0, 0.01, -0.0030, -2.2E-4, 2.0E-4
0.0066, 0.0018, 0.01, 0.011, -3.2E-4, -2.0E-4
-0.0051, 0.0018, 0.0090, 0.0070, -2.5E-4, 4.0E-4
-0.0066, 1.0E-4, 0.0060, -0.011, 2.2E-4, 2.0E-4
0.0076, 0.0023, 0.0060, -0.0090, 3.2E-4, -2.0E-4
-0.0049, 0.0021, 0.015, -0.011, -1.9E-4, 3.0E-4
-0.0102, 0.0029, 0.011, 0.0010, -6.6E-4, 7.0E-4
0.0066, -0.0013, 0.01, 0.015, 7.0E-5, -2.0E-4
-0.0047, 0.0012, 0.011, 0.028, -3.7E-4, 4.0E-4
0.0060, -0.0036, 0.0060, -0.034, 3.4E-4, -4.0E-4
0.0028, 0.0017, 0.0040, -0.0050, 0.0, -1.0E-4
0.0040, 0.0017, 0.0090, 0.01, 5.0E-5, -1.0E-4
-0.0051, 0.0039, 0.015, 0.013, -5.0E-4, 4.0E-4
0.0017, -2.0E-4, 0.03, -0.02, 1.8E-4, 1.0E-4
0.0046, 0.0032, 0.0060, 0.0, 9.0E-5, -1.0E-4
0.0050, 0.0031, 0.013, 0.026, -3.5E-4, 1.0E-4
0.0084, 4.0E-4, 0.0050, -0.021, 3.3E-4, -6.0E-4
-0.0055, 4.0E-4, 0.012, 0.0080, -2.9E-4, 5.0E-4
-0.0067, 0.0012, 0.01, -0.013, -3.0E-5, 2.0E-4
0.0077, 0.0012, 0.01, -0.01, 2.9E-4, -1.0E-4
0.0056, 9.0E-4, 0.013, 0.019, -3.3E-4, -1.0E-4
-0.0055, 7.0E-4, 0.014, 0.019, -4.0E-4, 1.0E-4
0.0039, -0.0016, 0.0, -0.019, 3.6E-4, -1.0E-4
-0.0059, 0.0026, 0.012, 0.011, -3.3E-4, 5.0E-4
0.0043, -8.0E-4, 0.0060, 0.0030, 2.8E-4, -3.0E-4
0.0068, 0.0027, 0.012, -0.023, 2.6E-4, -3.0E-4
0.0076, -5.0E-4, 0.0040, -0.0080, 2.6E-4, -1.0E-4
-0.0144, 0.0015, 0.0090, -0.0030, -1.9E-4, 2.0E-4
0.0061, 1.0E-4, 0.0040, -0.039, 5.3E-4, -2.0E-4
0.0109, 0.0043, 0.0050, -0.024, 9.0E-5, -1.0E-4
-0.0101, 9.0E-4, 0.012, 0.0040, -3.2E-4, 3.0E-4
0.0043, 7.0E-4, 0.0010, -0.0080, 2.7E-4, -5.0E-4
0.0048, -0.0026, 0.0010, -0.033, 5.1E-4, -1.0E-4
0.0026, 0.0017, 0.013, 0.011, -2.9E-4, -1.0E-4
-0.0081, 0.0019, 0.013, -0.011, -1.6E-4, 4.0E-4
0.0060, 2.0E-4, 0.011, -0.023, 1.5E-4, -1.0E-4
-0.0083, 0.0017, 0.012, 0.0040, -1.4E-4, 3.0E-4
0.0080, -1.0E-4, 0.01, -0.0070, 1.8E-4, -4.0E-4
0.0073, 5.0E-4, 0.0060, -0.0070, 4.0E-4, -5.0E-4
0.0051, 0.0022, 0.0070, 0.012, 8.0E-5, -3.0E-4
0.0017, 0.0015, 0.0080, 0.01, -4.0E-5, -3.0E-4
-0.0038, -0.0012, 0.0010, 0.024, -1.9E-4, 1.0E-4
0.0012, 0.0040, 0.01, 0.01, -6.0E-5, -2.0E-4
0.0071, 0.0016, 0.0040, -0.025, 1.4E-4, -5.0E-4
-0.0076, 3.0E-4, 0.011, -0.012, -1.3E-4, 4.0E-4
-0.0089, 0.0026, -0.0020, -0.01, -1.5E-4, 3.0E-4
-0.0076, 9.0E-4, 0.0090, 0.0050, -2.0E-5, 2.0E-4
-0.0070, 3.0E-4, 0.0060, -0.01, 1.4E-4, 1.0E-4
0.0086, 0.0012, 0.0070, 0.012, -1.4E-4, -1.0E-4
0.0089, 0.0014, 0.0090, 0.022, -1.8E-4, -1.0E-4
-6.0E-4, -4.0E-4, 0.01, 0.035, -2.0E-4, 1.0E-4
-0.0036, 0.0039, 0.017, -0.029, 2.8E-4, -1.0E-4
0.0051, 0.0018, 0.022, -0.0010, 1.8E-4, -4.0E-4
0.0051, 0.0030, 0.012, 0.01, -1.0E-4, -4.0E-4
0.0090, 4.0E-4, 0.012, 0.011, 1.5E-4, -1.0E-4
0.0032, 1.0E-4, 0.013, 0.01, 5.0E-5, -4.0E-4
0.0076, 0.0012, 0.013, 0.023, -2.2E-4, -2.0E-4
-0.0069, 0.0020, 0.01, -0.01, -2.7E-4, 3.0E-4
0.0114, 0.0059, 0.0080, -0.0070, 3.0E-5, -3.0E-4
-0.0042, 0.0011, 0.017, 0.018, -3.9E-4, 6.0E-4
-0.0116, 0.0014, 0.014, -0.0090, -1.9E-4, 4.0E-4
0.0028, -0.0034, 0.0020, -0.0040, 2.8E-4, -2.0E-4
-0.0109, 0.0017, 0.015, -0.0030, -6.0E-5, 1.0E-4
0.0023, 0.0017, 0.0060, 0.01, 1.9E-4, -3.0E-4
0.0050, 0.0021, 0.012, 0.034, -2.9E-4, -1.0E-4
-0.0099, 3.0E-4, 0.013, 0.027, -3.9E-4, 6.0E-4
0.0102, 0.0030, 0.01, 0.0090, 1.1E-4, -3.0E-4
0.0043, 0.0024, 0.0010, 0.01, 1.4E-4, -4.0E-4
-0.0068, 0.0057, 0.012, 0.0080, -2.2E-4, 3.0E-4
0.0077, 0.0032, 0.014, -0.0040, 1.5E-4, -3.0E-4
-0.0051, 0.0019, 0.015, 0.018, -2.3E-4, 1.0E-4
0.0032, 0.0013, 0.019, 0.01, -6.0E-5, -1.0E-4
-0.0046, -5.0E-4, 0.024, 0.0010, -5.0E-5, 1.0E-4
-0.0037, 1.0E-4, 0.022, -0.013, 6.0E-5, 2.0E-4
-7.0E-4, 6.0E-4, 0.0060, -0.01, 7.0E-5, 1.0E-4
0.0055, -5.0E-4, 0.011, -0.0030, 4.0E-5, -1.0E-4
-0.0039, 0.0023, 0.014, 0.0040, -1.2E-4, 1.0E-4
-0.0076, -7.0E-4, 0.014, 0.0030, -9.0E-5, 1.0E-4
0.0036, 0.0011, 0.011, -0.016, -1.0E-5, -1.0E-4
0.0045, 0.0016, 0.0, 0.0070, 8.0E-5, -1.0E-4
-0.0036, -0.0014, 0.0050, 0.0090, -1.3E-4, 1.0E-4
0.0094, -9.0E-4, 0.0070, -0.0070, 1.0E-4, -1.0E-4
0.0067, 0.0013, 0.0070, -0.0070, 8.0E-5, -1.0E-4
0.0043, 4.0E-4, 0.013, 0.019, -9.0E-5, -1.0E-4
-0.0083, -0.0010, 0.0090, 0.0010, -1.3E-4, 3.0E-4
0.0075, -6.0E-4, 0.0090, -0.0090, 3.0E-5, -2.0E-4
0.0030, 8.0E-4, 0.0060, 0.0090, -9.0E-5, -2.0E-4
-0.0048, 5.0E-4, 0.011, 0.0050, -1.2E-4, 1.0E-4
-0.0050, 3.0E-4, 0.011, 0.0030, -2.1E-4, 1.0E-4
0.0040, -0.0025, -0.0010, -0.0070, 1.7E-4, -1.0E-4
-2.0E-4, 8.0E-4, 0.01, -0.0090, 7.0E-5, 1.0E-4
-0.0037, -0.0012, 0.0090, 0.0070, -1.1E-4, 1.0E-4
-0.0098, -5.0E-4, 0.011, 0.01, -9.0E-5, 2.0E-4
0.0069, -3.0E-4, 0.0010, -0.0090, 1.8E-4, -1.0E-4
0.0032, 0.0033, 0.0070, -0.0050, -1.0E-5, -1.0E-4
0.0036, 8.0E-4, 0.0030, -0.0040, 1.0E-4, -1.0E-4
0.0026, 1.0E-4, 0.0060, 0.011, 3.0E-5, -1.0E-4
0.0043, -0.0048, 0.016, 0.015, -1.0E-5, -1.0E-4
0.0050, -0.0016, 0.0060, 0.011, -1.0E-5, -2.0E-4
-0.0042, 0.0023, 0.0090, 0.015, -3.2E-4, 2.0E-4
-0.0068, 0.0018, 0.012, 0.0060, -7.0E-5, 2.0E-4
0.0064, 0.0014, 0.0090, -0.0060, 5.0E-5, -2.0E-4
0.0042, 2.0E-4, 0.016, 0.014, 0.0, -2.0E-4
0.0037, -0.0011, 0.012, -0.0030, 8.0E-5, -1.0E-4
-0.0028, 1.0E-4, 0.0060, -0.013, -2.0E-5, 2.0E-4
-0.0051, 1.0E-4, 0.01, -0.0070, -2.0E-5, 1.0E-4
0.0032, -0.0011, 0.01, 0.011, -4.0E-5, -2.0E-4
-0.0020, 0.0033, 0.01, -0.011, 4.0E-5, 1.0E-4
0.0042, 6.0E-4, 0.017, -0.0080, 1.4E-4, 1.0E-4
0.0054, 0.0028, 0.026, -0.02, 1.6E-4, -1.0E-4
-0.0096, -0.0014, 0.01, -0.0090, -1.0E-4, 5.0E-4
-0.0073, 0.0027, 0.016, 0.0080, -1.4E-4, 3.0E-4
-0.0031, 0.0017, 0.014, -0.013, 8.0E-5, 1.0E-4
0.0066, 0.0032, 0.014, 0.015, -1.0E-4, -2.0E-4
-0.0102, 0.0037, 0.014, 0.017, -1.7E-4, 1.0E-4
0.0073, 0.0019, 0.0090, -0.024, 1.6E-4, -2.0E-4
0.0041, 6.0E-4, 0.0040, -0.016, 1.6E-4, -1.0E-4
-0.0080, 5.0E-4, 0.017, 0.013, -1.5E-4, 2.0E-4
-0.0134, 0.0031, 0.018, 0.0020, -4.0E-5, 1.0E-4
-0.0040, -4.0E-4, 0.011, 0.025, -2.8E-4, 1.0E-4
-0.0079, 0.0014, 0.014, 0.014, -1.8E-4, 3.0E-4
-7.0E-4, -0.0010, 0.013, -0.0090, 6.0E-5, 2.0E-4
-0.0051, -0.0039, 0.013, -0.012, 9.0E-5, 2.0E-4
0.0041, -1.0E-4, 0.013, 0.012, 1.0E-5, -2.0E-4
0.0050, -0.0012, 0.0080, -0.0080, 2.3E-4, -4.0E-4
-0.0062, 1.0E-4, 0.014, 0.0050, -2.0E-4, 3.0E-4
-0.0052, -4.0E-4, 0.012, 0.0040, -1.0E-4, 2.0E-4
-0.011, 6.0E-4, 0.0070, -0.0030, -3.3E-4, 4.0E-4
0.0034, 8.0E-4, 0.011, 0.031, -1.9E-4, -1.0E-4
-0.0055, 0.0011, 0.0070, -0.014, 0.0, 1.0E-4
-0.0019, -0.0010, 0.0050, -0.01, 3.0E-5, 1.0E-4
-0.0066, -4.0E-4, 0.01, -0.0010, -1.7E-4, 3.0E-4
-0.0034, 3.0E-4, 0.0050, -0.012, -1.0E-5, 1.0E-4
0.0051, 3.0E-4, 0.01, 0.022, 0.0, -2.0E-4
-0.0079, -4.0E-4, 0.011, 0.015, -2.2E-4, 2.0E-4
-0.0067, 8.0E-4, 0.0080, 0.0040, -2.6E-4, 4.0E-4
0.0061, -3.0E-4, 0.0070, -0.0060, 1.5E-4, -3.0E-4
0.0050, 0.0, 0.012, 0.0020, 3.0E-5, -2.0E-4
-0.0047, -0.0013, 0.0080, 0.0050, -1.0E-4, 2.0E-4
0.0043, 0.0, 0.0050, 0.0060, 6.0E-5, -1.0E-4
0.0052, -2.0E-4, 0.0090, -0.0040, 1.8E-4, -1.0E-4
-0.0056, -0.0012, 0.0060, -0.012, -3.0E-5, 1.0E-4
0.0032, 4.0E-4, 0.0080, -0.0070, 3.0E-5, -2.0E-4
-0.0083, -7.0E-4, 0.013, 0.0060, -2.3E-4, 3.0E-4
-0.0067, -5.0E-4, 0.011, -0.014, 1.8E-4, 2.0E-4
-0.0051, 2.0E-4, 0.0090, -0.012, -5.0E-5, 1.0E-4
0.0059, -5.0E-4, 0.0060, -0.0040, 9.0E-5, -2.0E-4
-0.0043, -0.0024, 0.0050, -0.01, 2.5E-4, -2.0E-4
-0.0035, 0.0021, 0.0060, -0.028, 1.6E-4, 1.0E-4
-0.0032, -0.0017, 0.0040, -0.01, 0.0, 2.0E-4
0.0040, 0.0021, 0.011, 0.028, -1.9E-4, -3.0E-4
-0.0063, -9.0E-4, 0.01, 0.026, -3.7E-4, 4.0E-4
-0.0062, 2.0E-4, 0.0090, 0.0060, -1.0E-5, 1.0E-4
0.0037, -0.0015, 0.014, -0.0020, 3.0E-5, -1.0E-4
-0.0016, -5.0E-4, 0.012, -0.01, -2.0E-5, 2.0E-4
-0.0012, 0.0015, 0.0050, -0.0090, 1.0E-5, 2.0E-4
-0.0067, 1.0E-4, 0.0050, -0.013, -1.3E-4, 3.0E-4
0.0037, 0.0032, 0.017, 0.01, -5.0E-5, -2.0E-4
0.0070, -2.0E-4, 0.0050, -0.0060, 1.0E-4, -2.0E-4
-0.0036, -0.0018, 0.018, 0.0060, -7.0E-5, 2.0E-4
0.0058, -9.0E-4, 0.0030, 0.015, 6.0E-5, -1.0E-4
0.0071, 0.0026, 0.013, 0.013, 1.2E-4, -3.0E-4
-0.0059, -6.0E-4, 0.017, 0.023, -1.9E-4, 2.0E-4
0.0027, 0.0014, 0.0070, 0.031, -1.7E-4, -1.0E-4
0.0066, 8.0E-4, 0.0050, 0.013, 8.0E-5, -2.0E-4
-0.0058, 0.0014, 0.019, 0.022, -9.0E-5, 1.0E-4
0.0049, -0.0012, 0.0020, 0.011, 7.0E-5, -1.0E-4
-0.0044, 4.0E-4, 0.017, 0.0030, -4.0E-5, 1.0E-4
-0.0059, 6.0E-4, 0.0080, 0.0030, -9.0E-5, 1.0E-4
0.0066, 0.0014, 0.011, 0.011, -2.0E-5, -2.0E-4
0.0096, 0.0035, 0.0090, -0.014, 1.3E-4, -1.0E-4
0.0062, 7.0E-4, 0.015, 0.03, -1.8E-4, -1.0E-4
0.0089, 0.0046, 0.0060, -0.0050, 1.0E-4, -1.0E-4
0.0087, 0.0046, 0.013, 0.011, -6.0E-5, -3.0E-4
-0.0059, 0.0019, 0.0090, 0.0010, -1.0E-4, 1.0E-4
-0.0035, 8.0E-4, 0.013, 0.024, -1.8E-4, 2.0E-4
-0.0086, 8.0E-4, 0.012, 0.024, -2.0E-5, 1.0E-4
0.0073, -5.0E-4, 0.0040, -0.019, 2.4E-4, -1.0E-4
6.0E-4, 0.0013, 0.013, 0.011, 1.0E-5, -2.0E-4
0.0141, 8.0E-4, 0.0040, 0.017, -6.0E-5, -4.0E-4
-0.0064, -8.0E-4, 0.0080, 0.0060, -1.9E-4, 5.0E-4
0.0070, -5.0E-4, 0.0050, -0.027, 5.4E-4, -6.0E-4
-0.0101, 0.0021, 0.016, 0.0050, -4.8E-4, 8.0E-4
0.0059, -1.0E-4, 0.0030, -0.02, 4.0E-4, -1.0E-4
-0.0055, 0.0010, 0.011, 0.018, -3.8E-4, -2.0E-4
-0.0069, -0.0032, 0.0090, -0.01, 3.6E-4, 2.0E-4
0.0074, -3.0E-4, 0.012, -0.0070, 3.1E-4, -6.0E-4
0.0097, -6.0E-4, 0.01, -0.0070, 4.8E-4, -0.0010
0.0078, 0.0018, 0.011, 0.016, 2.2E-4, -3.0E-4
0.0076, -0.0011, 0.0080, 0.031, -2.4E-4, -3.0E-4
0.0037, -6.0E-4, 0.0070, -0.025, 6.3E-4, -1.0E-4
0.0147, 0.0030, 0.01, 0.02, -8.0E-5, -8.0E-4
